pub-id,exp-id,paper,authors,institutes,city,country,climate-class,pub-year,data-avail,data-link,pub-type,pub-name,publisher,doi,exp-year-start,exp-year-end,exp-seasons,exp-month-start,exp-month-end,exp-type,function,exp-hours,timing-type,sample-size-calc,sample-size-calc-type,part-payment,part-no-tot,part-male-no,part-fem-no,part-intersex-no,fem-total-ratio,age-group,age-mean,age-std,age-male-mean,age-fem-mean,bmi-range,bmi-mean,bmi-std,bmi-male-mean,bmi-fem-mean,normalisation-length,session-length,tested-t-min,tested-t-max,tested-t-means-medians,physio-parameter,physio-sensor-type,physio-body-site,physio-body-site-sagittal,physio-body-site-coronal,skin-body-site-code,physio-sensor-brand,physio-sensor-model,physio-mst-calculated,physio-mst-points,physio-mst-formula,physio-formulas,env-tdb,env-rh,env-v,env-tg,env-tsurface,env-twb,env-co2,env-illuminance,env-acoustics,env-tout,env-rhout,env-voc,env-light-color,env-solar-rad,ques-thermal-comfort,ques-thermal-sensation,ques-thermal-prefer,ques-thermal-accept,ques-thermal-satisfaction,ques-thermal-pleasure,ques-thermal-pleasantness,ques-airmove-comfort,ques-airmove-sensation,ques-airmove-prefer,ques-airmove-accept,ques-humidity-sensation,ques-airmove-satisfaction,ques-shivering-rate,ques-overall-comfort,ques-overall-satisfaction,ques-humidity-comfort,ques-humidity-prefer,ques-humidity-satisfaction,ques-humidity-accept,ques-sweating-sensation,ques-visual-prefer,ques-light-comfort,ques-light-prefer,ques-light-sensation,ques-light-satisfaction,ques-iaq-comfort,ques-iaq-accept,ques-iaq-satisfaction,ques-iaq-sensation,ques-odour-intensity,ques-sick-building-syndrome,ques-acoustic-comfort,ques-acoustic-satisfaction,ques-acoustic-sensation,cognitive-test-done,cognitive-test-type,protocol-fixed-clo,protocol-observed-clo,protocol-avoid-stimulant,protocol-avoid-activity,protocol-avoid-heavy-food,protocol-rest-sleep,protocol-circadian,protocol-mens-timing,protocol-time-btw-sessions,protocol-instruction-practice,protocol-diary,protocol-maintain-usual-habits,protocol-blinded,protocol-random-order,protocol-food-drink-control,protocol-prep-body-site,protocol-not-walking,select-healthy,select-no-treatment,select-thermal-history,select-smoking,select-bmi-range,select-colour-weakness-eyesight,select-lang-skills,select-alcohol,select-dominant-hand,select-contraceptive-type,select-activity-level,select-chronotype,select-emotionally-stable,select-neurodivergent,select-thermal-sensitivity,select-pregnancy,select-diet-weight-change,select-hormone-therapy,select-menopause,part-meta-age,part-meta-sex,part-meta-height,part-meta-weight,part-meta-bmi,part-meta-ponderal-index,part-meta-body-fat,part-meta-ethnicity,part-meta-bsa,part-meta-thermal-history,part-meta-education-profession,part-meta-thermal-sensitivity-preference,part-meta-personality,part-meta-psych-eval,part-meta-smoking,part-meta-activity-level,part-meta-health-level,part-meta-morningness,part-meta-bmr,part-meta-alcohol-use,part-meta-mens-timing,part-meta-contraceptive-type,part-meta-muscle,part-meta-reg-coffee,part-meta-reg-sleep-time,part-meta-reg-work time
96,,A Comparison of Thermal Comfort of People from Buildings with Centralized Air-Conditioning Systems and Split Air-Conditioners,"Zhang, Z.; Zhang, Y.; Khan, A.","Anyang Institute of Technology, South China University of Technology",Guangzhou,China,,2020,NR,,J,Environmental Science and Engineering,Springer,https://doi.org/10.1007/978-981-13-9520-8_122,,,Summer,,,Lab,NR,NR,,NR,NA,NR,60,30,30,0,50.00%,,24.8,4.61,25.9,23.7,,20.95,2.48,22.5,19.4,30,60,26,32,,Skin temperature,Thermochron,Upper arm,NR,NR,,iButton,NR,Y,4,Ramanathan (1964),,NR,NR,NR,NR,,,,,,,,,,,4pt_(-3)(0),9pt_(-4)(+4),,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,,,1,,,,,,,,,,,,,,,,,
96,,A Comparison of Thermal Comfort of People from Buildings with Centralized Air-Conditioning Systems and Split Air-Conditioners,"Zhang, Z.; Zhang, Y.; Khan, A.","Anyang Institute of Technology, South China University of Technology",Guangzhou,China,,2020,NR,,J,Environmental Science and Engineering,Springer,https://doi.org/10.1007/978-981-13-9520-8_122,,,Summer,,,Lab,NR,NR,,NR,NA,NR,60,30,30,0,50.00%,,24.8,4.61,25.9,23.7,,20.95,2.48,22.5,19.4,30,60,26,32,,Skin temperature,Thermochron,Thigh,NR,NR,,iButton,NR,Y,4,Ramanathan (1964),,NR,NR,NR,NR,,,,,,,,,,,4pt_(-3)(0),9pt_(-4)(+4),,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,,,1,,,,,,,,,,,,,,,,,
96,,A Comparison of Thermal Comfort of People from Buildings with Centralized Air-Conditioning Systems and Split Air-Conditioners,"Zhang, Z.; Zhang, Y.; Khan, A.","Anyang Institute of Technology, South China University of Technology",Guangzhou,China,,2020,NR,,J,Environmental Science and Engineering,Springer,https://doi.org/10.1007/978-981-13-9520-8_122,,,Summer,,,Lab,NR,NR,,NR,NA,NR,60,30,30,0,50.00%,,24.8,4.61,25.9,23.7,,20.95,2.48,22.5,19.4,30,60,26,32,,Skin temperature,Thermochron,Calf,NR,NR,,iButton,NR,Y,4,Ramanathan (1964),,NR,NR,NR,NR,,,,,,,,,,,4pt_(-3)(0),9pt_(-4)(+4),,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,,,1,,,,,,,,,,,,,,,,,
96,,A Comparison of Thermal Comfort of People from Buildings with Centralized Air-Conditioning Systems and Split Air-Conditioners,"Zhang, Z.; Zhang, Y.; Khan, A.","Anyang Institute of Technology, South China University of Technology",Guangzhou,China,,2020,NR,,J,Environmental Science and Engineering,Springer,https://doi.org/10.1007/978-981-13-9520-8_122,,,Summer,,,Lab,NR,NR,,NR,NA,NR,60,30,30,0,50.00%,,24.8,4.61,25.9,23.7,,20.95,2.48,22.5,19.4,30,60,26,32,,Heart rate,Digital sphygmomanometer,Upper arm,NR,NA,NA,OMRON,HEM-7011,NA,NA,NA,,NR,NR,NR,NR,,,,,,,,,,,4pt_(-3)(0),9pt_(-4)(+4),,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,,,1,,,,,,,,,,,,,,,,,
96,,A Comparison of Thermal Comfort of People from Buildings with Centralized Air-Conditioning Systems and Split Air-Conditioners,"Zhang, Z.; Zhang, Y.; Khan, A.","Anyang Institute of Technology, South China University of Technology",Guangzhou,China,,2020,NR,,J,Environmental Science and Engineering,Springer,https://doi.org/10.1007/978-981-13-9520-8_122,,,Summer,,,Lab,NR,NR,,NR,NA,NR,60,30,30,0,50.00%,,24.8,4.61,25.9,23.7,,20.95,2.48,22.5,19.4,30,60,26,32,,Sweat,High precision scale,Whole body,NA,NA,NA,NR,NR,NA,NA,NA,,NR,NR,NR,NR,,,,,,,,,,,4pt_(-3)(0),9pt_(-4)(+4),,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,,,1,,,,,,,,,,,,,,,,,
97,,A psychophysiological effect of indoor thermal condition on college students' learning performance through EEG measurement,"Kim, H., Hong, T., Kim, J., & Yeom, S. ","Yonsei University, Seoul National University of Science & Technology",Seoul,Korea,,2020,NR,,J,Building and Environment,Elsevier,https://doi.org/10.1016/j.buildenv.2020.107223,,,,,NR,Lab,Office,NR,,Y,Post hoc,NR,20,16,4,0,20.00%,,26.65,2.61,NR,NR,,NR,NR,NR,NR,30,30,19,31,,EEG,14-channel,"AF3, F7, F3, FC5, T7, P7, O1, O2, P8, T8, FC6, F4, F8, AF4, CMS, DML",NA,NA,NA,Emotiv,EPOC+,NA,NA,NA,,0.6,0.6,,,,,0.6,,,,,0.6,,,,13pt_(-3)(+3),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,"NASA-TLX, n-back, Stroop, go/no-go, fast-counting",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,
98,,Application of smart wearable sensors in office buildings for modelling of occupants' metabolic responses,"NiÅ¾etiÄ‡, S.; Pivac, N.; Zanki, V.; Papadopoulos, A. M.","University of Split, HEP ESCO d.o.o, Aristotle University of Thessaloniki","Split, Zagreb",Croatia,,2020,Upon request,,J,Energy and Buildings,Elsevier,https://doi.org/10.1016/j.enbuild.2020.110399,,,"Spring, Winter, Autumn, Summer",,,Field,Office,07:30-15:30,,NR,NA,NR,8,3,5,0,62.50%,,46,8.6,NR,NR,,25.6,4,NR,NR,NR,480,NR,NR,,Movement,Accelerometer,Waist,NR,NR,NR,Movisens,Move 3,NA,NA,NA,,NR,NR,,,NR,,NR,,NR,,,,,,,NR,,,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,,,,,,,1,,,,,,,,,,,,,,,
99,,Assessing occupants' personal attributes in relation to human perception of environmental comfort: Measurement procedure and data analysis,"Pigliautile, I.; Casaccia, S.; Morresi, N.; Arnesano, M.; Pisello, A. L.; Revel, G. M.","University of Perugia, Universit�a Politecnica delle Marche, Universit�a Telematica eCampus",Perugia,Italy,,2020,NR,,J,Building and Environment,Elsevier,https://doi.org/10.1016/j.buildenv.2020.106901,,,,,NR,Lab,Seating,NR,,NR,NA,NR,62,30,32,0,51.61%,,NR,NR,NR,NR,,NR,NR,NR,NR,5,65,20,25,,Heart rate,ECG,Chest,NA,NA,NA,Zephyr,BioHarness 3.0,NA,NA,NA,,"1.1,0.1",NR,NR,NR,NR,,NR,NR,,,,,,NR,7pt_(-3)(+3),7pt_(-3)(+3),7pt_(-3)(+3),7pt_(-3)(+3),,,,,,,,,,,,,,,,,,7pt_(-3)(+3),,,,,7pt_(-3)(+3),7pt_(-3)(+3),,7pt_(-3)(+3),,,7pt_(-3)(+3),,7pt_(-3)(+3),N,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,1,,,1,,,1,,,,,1,,,,,,,,,,
99,,Assessing occupants' personal attributes in relation to human perception of environmental comfort: Measurement procedure and data analysis,"Pigliautile, I.; Casaccia, S.; Morresi, N.; Arnesano, M.; Pisello, A. L.; Revel, G. M.","University of Perugia, Universit�a Politecnica delle Marche, Universit�a Telematica eCampus",Perugia,Italy,,2020,NR,,J,Building and Environment,Elsevier,https://doi.org/10.1016/j.buildenv.2020.106901,,,,,NR,Lab,Seating,NR,,NR,NA,NR,62,30,32,0,51.61%,,NR,NR,NR,NR,,NR,NR,NR,NR,5,65,20,25,,Sweat,GSR/EDA,Finger,Non dominant,,,Bitalino,NR,NA,NA,NA,,"1.1,0.1",NR,NR,NR,NR,,NR,NR,,,,,,NR,7pt_(-3)(+3),7pt_(-3)(+3),7pt_(-3)(+3),7pt_(-3)(+3),,,,,,,,,,,,,,,,,,7pt_(-3)(+3),,,,,7pt_(-3)(+3),7pt_(-3)(+3),,7pt_(-3)(+3),,,7pt_(-3)(+3),,7pt_(-3)(+3),N,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,1,,,1,,,1,,,,,1,,,,,,,,,,
99,,Assessing occupants' personal attributes in relation to human perception of environmental comfort: Measurement procedure and data analysis,"Pigliautile, I.; Casaccia, S.; Morresi, N.; Arnesano, M.; Pisello, A. L.; Revel, G. M.","University of Perugia, Universit�a Politecnica delle Marche, Universit�a Telematica eCampus",Perugia,Italy,,2020,NR,,J,Building and Environment,Elsevier,https://doi.org/10.1016/j.buildenv.2020.106901,,,,,NR,Lab,Seating,NR,,NR,NA,NR,62,30,32,0,51.61%,,NR,NR,NR,NR,,NR,NR,NR,NR,5,65,20,25,,EEG,14-channel,"AF3, F7, F3, FC5, T7, P7, O1, O2, P8, T8, FC6, F4, F8, AF4, CMS, DML",NA,NA,NA,Emotiv,EPOC+,NA,NA,NA,,"1.1,0.1",NR,NR,NR,NR,,NR,NR,,,,,,NR,7pt_(-3)(+3),7pt_(-3)(+3),7pt_(-3)(+3),7pt_(-3)(+3),,,,,,,,,,,,,,,,,,7pt_(-3)(+3),,,,,7pt_(-3)(+3),7pt_(-3)(+3),,7pt_(-3)(+3),,,7pt_(-3)(+3),,7pt_(-3)(+3),N,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,1,,,1,,,1,,,,,1,,,,,,,,,,
100,,Changes in EEG signals during the cognitive activity at varying air temperature and relative humidity,"Zhu, M. H.; Liu, W. W.; Wargocki, P.","Central South
University, Technical University of Denmark",Changsha,China,,2020,Available,,J,Journal of Exposure Science and Environmental Epidemiology,Nature Publishing Group,https://doi.org/10.1038/s41370-019-0154-1,,,,,"8, 9, 10, 11",Lab,Office,13:00-19:25,,Y,A priori,Y,32,16,16,0,50.00%,,23,2,NR,NR,,20.1,2.4,NR,NR,30,175,26,37,,Skin temperature,NR,NR,,,,NR,NR,N,NA,NA,,1.4,1.4,,,,,1.4,1.4,,,,,,,6pt_(-2)(+2),9pt_(-4)(+4),,4pt_(-1)(+1),,,,,,,,,,,,,,,,,,,,,,,,4pt_(-1)(+1),,,,VAS_(0)(+100),,,,Y,"Stroop, redirection, overlapping, addition, visual learning",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,,,,,1,,,,,1,,,,,,,,,,
100,,Changes in EEG signals during the cognitive activity at varying air temperature and relative humidity,"Zhu, M. H.; Liu, W. W.; Wargocki, P.","Central South
University, Technical University of Denmark",Changsha,China,,2020,Available,,J,Journal of Exposure Science and Environmental Epidemiology,Nature Publishing Group,https://doi.org/10.1038/s41370-019-0154-1,,,,,"8, 9, 10, 11",Lab,Office,13:00-19:25,,Y,A priori,Y,32,16,16,0,50.00%,,23,2,NR,NR,,20.1,2.4,NR,NR,30,175,26,37,,Heart rate,NR,NR,NR,NA,NA,NR,NR,NA,NA,NA,,1.4,1.4,,,,,1.4,1.4,,,,,,,6pt_(-2)(+2),9pt_(-4)(+4),,4pt_(-1)(+1),,,,,,,,,,,,,,,,,,,,,,,,4pt_(-1)(+1),,,,VAS_(0)(+100),,,,Y,"Stroop, redirection, overlapping, addition, visual learning",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,,,,,1,,,,,1,,,,,,,,,,
100,,Changes in EEG signals during the cognitive activity at varying air temperature and relative humidity,"Zhu, M. H.; Liu, W. W.; Wargocki, P.","Central South
University, Technical University of Denmark",Changsha,China,,2020,Available,,J,Journal of Exposure Science and Environmental Epidemiology,Nature Publishing Group,https://doi.org/10.1038/s41370-019-0154-1,,,,,"8, 9, 10, 11",Lab,Office,13:00-19:25,,Y,A priori,Y,32,16,16,0,50.00%,,23,2,NR,NR,,20.1,2.4,NR,NR,30,175,26,37,,Sweat,High precision scale,Whole body,NA,NA,NA,NR,NR,NA,NA,NA,,1.4,1.4,,,,,1.4,1.4,,,,,,,6pt_(-2)(+2),9pt_(-4)(+4),,4pt_(-1)(+1),,,,,,,,,,,,,,,,,,,,,,,,4pt_(-1)(+1),,,,VAS_(0)(+100),,,,Y,"Stroop, redirection, overlapping, addition, visual learning",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,,,,,1,,,,,1,,,,,,,,,,
100,,Changes in EEG signals during the cognitive activity at varying air temperature and relative humidity,"Zhu, M. H.; Liu, W. W.; Wargocki, P.","Central South
University, Technical University of Denmark",Changsha,China,,2020,Available,,J,Journal of Exposure Science and Environmental Epidemiology,Nature Publishing Group,https://doi.org/10.1038/s41370-019-0154-1,,,,,"8, 9, 10, 11",Lab,Office,13:00-19:25,,Y,A priori,Y,32,16,16,0,50.00%,,23,2,NR,NR,,20.1,2.4,NR,NR,30,175,26,37,,EEG,14-channel,"AF3, F7, F3, FC5, T7, P7, O1, O2, P8, T8, FC6, F4, F8, AF4, CMS, DML",NA,NA,NA,Emotiv,EPOC+,NA,NA,NA,,1.4,1.4,,,,,1.4,1.4,,,,,,,6pt_(-2)(+2),9pt_(-4)(+4),,4pt_(-1)(+1),,,,,,,,,,,,,,,,,,,,,,,,4pt_(-1)(+1),,,,VAS_(0)(+100),,,,Y,"Stroop, redirection, overlapping, addition, visual learning",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,,,,,1,,,,,1,,,,,,,,,,
100,,Changes in EEG signals during the cognitive activity at varying air temperature and relative humidity,"Zhu, M. H.; Liu, W. W.; Wargocki, P.","Central South
University, Technical University of Denmark",Changsha,China,,2020,Available,,J,Journal of Exposure Science and Environmental Epidemiology,Nature Publishing Group,https://doi.org/10.1038/s41370-019-0154-1,,,,,"8, 9, 10, 11",Lab,Office,13:00-19:25,,Y,A priori,Y,32,16,16,0,50.00%,,23,2,NR,NR,,20.1,2.4,NR,NR,30,175,26,37,,Body temperature,NR,Tympanic canal,NA,NA,NA,NR,NR,NA,NA,NA,,1.4,1.4,,,,,1.4,1.4,,,,,,,6pt_(-2)(+2),9pt_(-4)(+4),,4pt_(-1)(+1),,,,,,,,,,,,,,,,,,,,,,,,4pt_(-1)(+1),,,,VAS_(0)(+100),,,,Y,"Stroop, redirection, overlapping, addition, visual learning",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,,,,,1,,,,,1,,,,,,,,,,
100,,Changes in EEG signals during the cognitive activity at varying air temperature and relative humidity,"Zhu, M. H.; Liu, W. W.; Wargocki, P.","Central South
University, Technical University of Denmark",Changsha,China,,2020,Available,,J,Journal of Exposure Science and Environmental Epidemiology,Nature Publishing Group,https://doi.org/10.1038/s41370-019-0154-1,,,,,"8, 9, 10, 11",Lab,Office,13:00-19:25,,Y,A priori,Y,32,16,16,0,50.00%,,23,2,NR,NR,,20.1,2.4,NR,NR,30,175,26,37,,Blood oxygen saturation,NR,NR,,,,NR,NR,NA,NA,NA,,1.4,1.4,,,,,1.4,1.4,,,,,,,6pt_(-2)(+2),9pt_(-4)(+4),,4pt_(-1)(+1),,,,,,,,,,,,,,,,,,,,,,,,4pt_(-1)(+1),,,,VAS_(0)(+100),,,,Y,"Stroop, redirection, overlapping, addition, visual learning",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,,,,,1,,,,,1,,,,,,,,,,
100,,Changes in EEG signals during the cognitive activity at varying air temperature and relative humidity,"Zhu, M. H.; Liu, W. W.; Wargocki, P.","Central South
University, Technical University of Denmark",Changsha,China,,2020,Available,,J,Journal of Exposure Science and Environmental Epidemiology,Nature Publishing Group,https://doi.org/10.1038/s41370-019-0154-1,,,,,"8, 9, 10, 11",Lab,Office,13:00-19:25,,Y,A priori,Y,32,16,16,0,50.00%,,23,2,NR,NR,,20.1,2.4,NR,NR,30,175,26,37,,Gas exchange,NR,NR,NA,NA,NA,NR,NR,NA,NA,NA,,1.4,1.4,,,,,1.4,1.4,,,,,,,6pt_(-2)(+2),9pt_(-4)(+4),,4pt_(-1)(+1),,,,,,,,,,,,,,,,,,,,,,,,4pt_(-1)(+1),,,,VAS_(0)(+100),,,,Y,"Stroop, redirection, overlapping, addition, visual learning",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,,,,,1,,,,,1,,,,,,,,,,
101,,Combined effects of noise and air temperature on human neurophysiological responses in a simulated indoor environment,"Abbasi, A. M.; Motamedzade, M.; Aliabadi, M.; Golmohammadi, R.; Tapak, L.","Ilam University of Medical Sciences, Hamadan
University of Medical Sciences",Hamadan,Iran,,2020,NR,,J,Applied Ergonomics,Elsevier,https://doi.org/10.1016/j.apergo.2020.103189,,,,,NR,Lab,Office,NR,,Y,Post hoc,Y,25,25,0,0,0.00%,,22.9,2.9,22.9,NA,,23.1,3.2,23.1,NA,10,50,18,30,,Heart rate,ECG,Chest,NA,NA,NA,Mind Media,Nexus-4,NA,NA,NA,,NR,NR,,,,,,,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,N-back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,
101,,Combined effects of noise and air temperature on human neurophysiological responses in a simulated indoor environment,"Abbasi, A. M.; Motamedzade, M.; Aliabadi, M.; Golmohammadi, R.; Tapak, L.","Ilam University of Medical Sciences, Hamadan
University of Medical Sciences",Hamadan,Iran,,2020,NR,,J,Applied Ergonomics,Elsevier,https://doi.org/10.1016/j.apergo.2020.103189,,,,,NR,Lab,Office,NR,,Y,Post hoc,Y,25,25,0,0,0.00%,,22.9,2.9,22.9,NA,,23.1,3.2,23.1,NA,10,50,18,30,,EEG,1-channel,Cz,NA,NA,NA,Mind Media,Nexus-4,NA,NA,NA,,NR,NR,,,,,,,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,N-back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,
101,,Combined effects of noise and air temperature on human neurophysiological responses in a simulated indoor environment,"Abbasi, A. M.; Motamedzade, M.; Aliabadi, M.; Golmohammadi, R.; Tapak, L.","Ilam University of Medical Sciences, Hamadan
University of Medical Sciences",Hamadan,Iran,,2020,NR,,J,Applied Ergonomics,Elsevier,https://doi.org/10.1016/j.apergo.2020.103189,,,,,NR,Lab,Office,NR,,Y,Post hoc,Y,25,25,0,0,0.00%,,22.9,2.9,22.9,NA,,23.1,3.2,23.1,NA,10,50,18,30,,Respiration,Respiration belt,Chest,NA,NA,NA,Mind Media,Nexus-4,NA,NA,NA,,NR,NR,,,,,,,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,N-back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,
101,,Combined effects of noise and air temperature on human neurophysiological responses in a simulated indoor environment,"Abbasi, A. M.; Motamedzade, M.; Aliabadi, M.; Golmohammadi, R.; Tapak, L.","Ilam University of Medical Sciences, Hamadan
University of Medical Sciences",Hamadan,Iran,,2020,NR,,J,Applied Ergonomics,Elsevier,https://doi.org/10.1016/j.apergo.2020.103189,,,,,NR,Lab,Office,NR,,Y,Post hoc,Y,25,25,0,0,0.00%,,22.9,2.9,22.9,NA,,23.1,3.2,23.1,NA,10,50,18,30,,EOG,EOG sensors,above and below eye,Left,Anterior,NA,Mind Media,Nexus-4,NA,NA,NA,,NR,NR,,,,,,,NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,N-back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,
102,,Development and validation of a smart HVAC control system for multi-occupant offices by using occupants' physiological signals from wristband,"Deng, Z.; Chen, Q.",Purdue University,West Lafayette,USA,,2020,Upon request,,J,Energy and Buildings,Elsevier,https://doi.org/10.1016/j.enbuild.2020.109872,,,,,NR,Field,Office,NR,,NR,NA,NR,24,16,8,0,33.33%,,NR,NR,NR,NR,,NR,NR,NR,NR,NR,40,21,24,,Skin temperature,Thermistor,Wrist,NR,NR,,Hesvit,S3,N,NA,NA,,NR,NR,,,,,,,,,,,,,,7pt_(-3)(+3),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
102,,Development and validation of a smart HVAC control system for multi-occupant offices by using occupants' physiological signals from wristband,"Deng, Z.; Chen, Q.",Purdue University,West Lafayette,USA,,2020,Upon request,,J,Energy and Buildings,Elsevier,https://doi.org/10.1016/j.enbuild.2020.109872,,,,,NR,Field,Office,NR,,NR,NA,NR,24,16,8,0,33.33%,,NR,NR,NR,NR,,NR,NR,NR,NR,NR,40,21,24,,Heart rate,OHR,Wrist,NR,NA,NA,Hesvit,S3,NA,NA,NA,,NR,NR,,,,,,,,,,,,,,7pt_(-3)(+3),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
102,,Development and validation of a smart HVAC control system for multi-occupant offices by using occupants' physiological signals from wristband,"Deng, Z.; Chen, Q.",Purdue University,West Lafayette,USA,,2020,Upon request,,J,Energy and Buildings,Elsevier,https://doi.org/10.1016/j.enbuild.2020.109872,,,,,NR,Field,Office,NR,,NR,NA,NR,24,16,8,0,33.33%,,NR,NR,NR,NR,,NR,NR,NR,NR,NR,40,21,24,,Sweat,GSR/EDA,Wrist,NR,NR,,Hesvit,S3,NA,NA,NA,,NR,NR,,,,,,,,,,,,,,7pt_(-3)(+3),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
103,,Effect of long-term thermal history on physiological acclimatization and prediction of thermal sensation in typical winter conditions,"Wu, Y.; Liu, H.; Chen, B.; Li, B.; Kosonen, R.; Jokisalo, J.; Chen, T.","Chongqing University, Aalto University, Nanjing Tech University",Chongqing,China,,2020,NR,,J,Building and Environment,Elsevier,https://doi.org/10.1016/j.buildenv.2020.106936,,,,,2,Lab,Office,NR,,Y,A priori,Y,32,16,16,0,50.00%,,22.9,0.89,NR,NR,,20.85,2.42,NR,NR,30,150,12,24,,Skin temperature,Thermocouple,Forehead,Middle,Anterior,,HOBO,TMC6-HD,Y,4,Wu et al (2020),,0.6,0.6,0.6,0.6,,,NR,,,NR,,,,,,7pt_(-3)(+3),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,1,1,,1,,,,,,,,,,,,,,,,
103,,Effect of long-term thermal history on physiological acclimatization and prediction of thermal sensation in typical winter conditions,"Wu, Y.; Liu, H.; Chen, B.; Li, B.; Kosonen, R.; Jokisalo, J.; Chen, T.","Chongqing University, Aalto University, Nanjing Tech University",Chongqing,China,,2020,NR,,J,Building and Environment,Elsevier,https://doi.org/10.1016/j.buildenv.2020.106936,,,,,2,Lab,Office,NR,,Y,A priori,Y,32,16,16,0,50.00%,,22.9,0.89,NR,NR,,20.85,2.42,NR,NR,30,150,12,24,,Skin temperature,Thermocouple,Chest,NR,NR,,HOBO,TMC6-HD,Y,4,Wu et al (2020),,0.6,0.6,0.6,0.6,,,NR,,,NR,,,,,,7pt_(-3)(+3),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,1,1,,1,,,,,,,,,,,,,,,,
